File_name,Fish_ID,Common_Name,Species_Code,Family,Genus,Species,Date,Source_River,Imaging_Latitude,Imaging_Longitude,Fork_Length,Girth,Weight,Personnel,Comments,
CVR-1418.6.1556-US41602-Color-10-1170,1170,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1171,1171,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1172,1172,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1173,1173,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1174,1174,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1175,1175,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1176,1176,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1177,1177,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1178,1178,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1179,1179,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1180,1180,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1181,1181,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1182,1182,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1183,1183,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1184,1184,Redhorse sucker,RHS,Catostomidae,Moxostoma,NA,2-Apr-19,Tittabawassee,43.57,-84.195,418,260,0.96,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1185,1185,common white sucker,CWS,Catostomidae,Catostomus,commersoni,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-1186,1186,walleye,WYE,Percidae,Sander,vitreus,2-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US1602-Color-10-1187,1187,measuring stick,NA,NA,NA,NA,1-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",Measuring stick for calibration,
CVR-1418.6.1556-US1602-Color-10-1188,1188,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,595,385,2.85,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1189,1189,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,665,360,3.38,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1190,1190,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,728,465,5.47,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1191,1191,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,565,365,2.65,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1192,1192,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,612,340,2.72,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1193,1193,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,558,340,2.38,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1194,1194,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,548,330,2.09,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1195,1195,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,535,305,1.93,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1196,1196,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,609,400,3.43,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1197,1197,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,548,350,2.32,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1198,1198,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,552,330,2.13,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1199,1199,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,605,375,3.02,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1200,1200,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,579,295,2.17,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1201,1201,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,580,345,2.51,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1202,1202,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,591,345,2.72,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1203,1203,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,618,310,2.6,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1204,1204,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,635,420,4.14,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1205,1205,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,617,385,3.18,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1206,1206,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,606,370,2.96,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1207,1207,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,574,340,2.43,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1208,1208,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1209,1209,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1210,1210,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1211,1211,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1212,1212,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1213,1213,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1214,1214,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1215,1215,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1216,1216,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1217,1217,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1218,1218,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1219,1219,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1220,1220,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1221,1221,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1222,1222,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1223,1223,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1224,1224,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1225,1225,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1226,1226,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1227,1227,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1228,1228,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1229,1229,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1230,1230,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1231,1231,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1232,1232,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1233,1233,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1234,1234,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1235,1235,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1236,1236,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1237,1237,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1238,1238,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1239,1239,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1240,1240,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1241,1241,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1242,1242,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1243,1243,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1244,1244,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1245,1245,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1246,1246,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1247,1247,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1248,1248,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1249,1249,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1250,1250,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1251,1251,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1252,1252,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1253,1253,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1254,1254,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1255,1255,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1256,1256,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1257,1257,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1258,1258,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1259,1259,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1260,1260,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1261,1261,common white sucker,CWS,Catostomidae,Catostomus,commersoni,10-Apr-19,Muskegon,43.423,-85.675,482,285,1.6,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1262,1262,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1263,1263,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1264,1264,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1265,1265,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1266,1266,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1267,1267,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1268,1268,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1269,1269,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1270,1270,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1271,1271,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1272,1272,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1273,1273,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1274,1274,common white sucker,CWS,Catostomidae,Catostomus,commersoni,10-Apr-19,Muskegon,43.423,-85.675,480,295,1.75,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1275,1275,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1276,1276,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1277,1277,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1278,1278,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1279,1279,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1280,1280,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1281,1281,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1282,1282,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1283,1283,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1284,1284,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1285,1285,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1286,1286,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1287,1287,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1288,1288,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1289,1289,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1290,1290,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1291,1291,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1292,1292,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1293,1293,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1294,1294,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1295,1295,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1296,1296,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1297,1297,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1298,1298,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1299,1299,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1300,1300,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1301,1301,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1302,1302,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1303,1303,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
CVR-1418.6.1556-US1602-Color-10-1304,1304,walleye,WYE,Percidae,Sander,vitreus,10-Apr-19,Muskegon,43.423,-85.675,NA,NA,NA,"BA, BB, TB, ZW, RP, SM",,
